horizon,outer_fold,candidate_configuration_id,candidate_parameters_json,inner_train_N,inner_validation_N,inner_validation_MAE,inner_validation_MSE,inner_validation_RMSE,selected,selection_reason,inner_train_date_start,inner_train_date_end,inner_validation_date_start,inner_validation_date_end,outer_test_accessed_during_selection
3,2,h3_cfg_013,"{""early_stopping"":true,""l2_regularization"":0.004832517477425324,""learning_rate"":0.08598876482007572,""max_bins"":222,""max_iter"":1052,""max_leaf_nodes"":96,""min_samples_leaf"":15,""random_state"":42,""validation_fraction"":0.1}",419,75,1.339618956875993,3.1699305957434736,1.7804298907127665,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-28,2022-04-01,2022-06-14,False
3,2,h3_cfg_014,"{""early_stopping"":true,""l2_regularization"":0.006588507222892613,""learning_rate"":0.02741289507275176,""max_bins"":145,""max_iter"":701,""max_leaf_nodes"":148,""min_samples_leaf"":83,""random_state"":42,""validation_fraction"":0.1}",419,75,1.5535918147361598,4.030023775496061,2.007491911688827,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-28,2022-04-01,2022-06-14,False
3,2,h3_cfg_015,"{""early_stopping"":true,""l2_regularization"":0.002476435592387287,""learning_rate"":0.011065368472162218,""max_bins"":129,""max_iter"":1161,""max_leaf_nodes"":168,""min_samples_leaf"":32,""random_state"":42,""validation_fraction"":0.1}",419,75,1.4059114162378261,3.553915440891617,1.8851831319242216,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-28,2022-04-01,2022-06-14,False
3,2,h3_cfg_016,"{""early_stopping"":true,""l2_regularization"":0.003847044021347374,""learning_rate"":0.18418564385254285,""max_bins"":224,""max_iter"":1240,""max_leaf_nodes"":92,""min_samples_leaf"":67,""random_state"":42,""validation_fraction"":0.1}",419,75,1.4365174655204889,3.529391622547981,1.8786675125066652,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-28,2022-04-01,2022-06-14,False
3,3,h3_cfg_001,"{""early_stopping"":true,""l2_regularization"":1.0672579813855734,""learning_rate"":0.024949084960051004,""max_bins"":232,""max_iter"":338,""max_leaf_nodes"":183,""min_samples_leaf"":111,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7507181506509535,4.880092742358187,2.209093194584191,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_002,"{""early_stopping"":true,""l2_regularization"":1.3897963292883941e-06,""learning_rate"":0.14902931918648754,""max_bins"":64,""max_iter"":802,""max_leaf_nodes"":47,""min_samples_leaf"":120,""random_state"":42,""validation_fraction"":0.1}",631,112,1.790937526490881,5.197615520043255,2.279827958430911,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_003,"{""early_stopping"":true,""l2_regularization"":0.00018776939910178473,""learning_rate"":0.016058762442178843,""max_bins"":109,""max_iter"":409,""max_leaf_nodes"":130,""min_samples_leaf"":132,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7306315141980504,4.848831681468687,2.2020062855197957,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_004,"{""early_stopping"":true,""l2_regularization"":0.38265974731584745,""learning_rate"":0.015750026173047344,""max_bins"":158,""max_iter"":865,""max_leaf_nodes"":206,""min_samples_leaf"":13,""random_state"":42,""validation_fraction"":0.1}",631,112,1.5690226414543236,4.130134665341932,2.0322732752614576,True,selected_min_inner_validation_MAE_with_tie_break_smallest_candidate_configuration_id,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_005,"{""early_stopping"":true,""l2_regularization"":0.014764835040372728,""learning_rate"":0.013144279149447928,""max_bins"":73,""max_iter"":475,""max_leaf_nodes"":246,""min_samples_leaf"":128,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7707378831186422,5.200483493578928,2.2804568607143016,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_006,"{""early_stopping"":true,""l2_regularization"":0.007556707088100057,""learning_rate"":0.019724242159116362,""max_bins"":210,""max_iter"":1224,""max_leaf_nodes"":137,""min_samples_leaf"":67,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7055719322915248,4.637989242667665,2.1535991369490435,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_007,"{""early_stopping"":true,""l2_regularization"":0.7842412701339188,""learning_rate"":0.1564750135617046,""max_bins"":196,""max_iter"":1065,""max_leaf_nodes"":35,""min_samples_leaf"":32,""random_state"":42,""validation_fraction"":0.1}",631,112,1.720761504378083,4.890497797943114,2.2114469918908557,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_008,"{""early_stopping"":true,""l2_regularization"":4.675417579444877e-06,""learning_rate"":0.1364623266766752,""max_bins"":158,""max_iter"":963,""max_leaf_nodes"":40,""min_samples_leaf"":139,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7421257678428153,5.006436888324553,2.237506846542498,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_009,"{""early_stopping"":true,""l2_regularization"":0.4273307413403029,""learning_rate"":0.12011771738287215,""max_bins"":185,""max_iter"":1279,""max_leaf_nodes"":18,""min_samples_leaf"":71,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7114315341973854,4.987789734721609,2.2333360102594524,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_010,"{""early_stopping"":true,""l2_regularization"":1.4710330499612896,""learning_rate"":0.12857361342258908,""max_bins"":66,""max_iter"":697,""max_leaf_nodes"":117,""min_samples_leaf"":22,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7244516929886546,4.990296575746165,2.233897172151432,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_011,"{""early_stopping"":true,""l2_regularization"":3.011550651302207,""learning_rate"":0.05202681364756192,""max_bins"":184,""max_iter"":1067,""max_leaf_nodes"":224,""min_samples_leaf"":57,""random_state"":42,""validation_fraction"":0.1}",631,112,1.699588686495229,4.77421637393946,2.1849980260722113,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_012,"{""early_stopping"":true,""l2_regularization"":6.0053607648742595,""learning_rate"":0.02852549930322223,""max_bins"":123,""max_iter"":513,""max_leaf_nodes"":190,""min_samples_leaf"":97,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7564125670245156,4.962318669031071,2.2276262408741445,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_013,"{""early_stopping"":true,""l2_regularization"":0.004832517477425324,""learning_rate"":0.08598876482007572,""max_bins"":222,""max_iter"":1052,""max_leaf_nodes"":96,""min_samples_leaf"":15,""random_state"":42,""validation_fraction"":0.1}",631,112,1.6782159007492372,4.611813613723582,2.1475133558894535,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_014,"{""early_stopping"":true,""l2_regularization"":0.006588507222892613,""learning_rate"":0.02741289507275176,""max_bins"":145,""max_iter"":701,""max_leaf_nodes"":148,""min_samples_leaf"":83,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7273370388800353,4.8107173918928225,2.19333476512201,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_015,"{""early_stopping"":true,""l2_regularization"":0.002476435592387287,""learning_rate"":0.011065368472162218,""max_bins"":129,""max_iter"":1161,""max_leaf_nodes"":168,""min_samples_leaf"":32,""random_state"":42,""validation_fraction"":0.1}",631,112,1.6330468157524192,4.452946156424264,2.1102005014747447,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
3,3,h3_cfg_016,"{""early_stopping"":true,""l2_regularization"":0.003847044021347374,""learning_rate"":0.18418564385254285,""max_bins"":224,""max_iter"":1240,""max_leaf_nodes"":92,""min_samples_leaf"":67,""random_state"":42,""validation_fraction"":0.1}",631,112,1.7240705595013632,4.860398175572912,2.20463107470908,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-26,2022-10-30,2023-02-18,False
5,1,h5_cfg_001,"{""early_stopping"":true,""l2_regularization"":0.005720299440369181,""learning_rate"":0.067493750465733,""max_bins"":150,""max_iter"":1159,""max_leaf_nodes"":110,""min_samples_leaf"":136,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_002,"{""early_stopping"":true,""l2_regularization"":7.0381490902767485,""learning_rate"":0.1485678187462243,""max_bins"":164,""max_iter"":611,""max_leaf_nodes"":19,""min_samples_leaf"":69,""random_state"":42,""validation_fraction"":0.1}",202,37,2.6749829439820685,9.930859765130501,3.1513266674736373,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_003,"{""early_stopping"":true,""l2_regularization"":15.846094959548436,""learning_rate"":0.01877415125396975,""max_bins"":123,""max_iter"":947,""max_leaf_nodes"":30,""min_samples_leaf"":197,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_004,"{""early_stopping"":true,""l2_regularization"":0.00018774557137587038,""learning_rate"":0.03093888238508719,""max_bins"":230,""max_iter"":1582,""max_leaf_nodes"":64,""min_samples_leaf"":17,""random_state"":42,""validation_fraction"":0.1}",202,37,2.5179899696350274,8.848835540445558,2.97469923529179,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_005,"{""early_stopping"":true,""l2_regularization"":6.0529203434537664e-06,""learning_rate"":0.01523721028282661,""max_bins"":228,""max_iter"":937,""max_leaf_nodes"":164,""min_samples_leaf"":13,""random_state"":42,""validation_fraction"":0.1}",202,37,2.5910602389767887,9.136639245934182,3.0226874211426793,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_006,"{""early_stopping"":true,""l2_regularization"":27.29320077730134,""learning_rate"":0.07494829373205437,""max_bins"":126,""max_iter"":795,""max_leaf_nodes"":236,""min_samples_leaf"":76,""random_state"":42,""validation_fraction"":0.1}",202,37,2.2249320402377397,7.173369617403264,2.6783146972309404,True,selected_min_inner_validation_MAE_with_tie_break_smallest_candidate_configuration_id,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_007,"{""early_stopping"":true,""l2_regularization"":0.0006056643688749936,""learning_rate"":0.061923957775085504,""max_bins"":186,""max_iter"":1385,""max_leaf_nodes"":58,""min_samples_leaf"":110,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_008,"{""early_stopping"":true,""l2_regularization"":3.7820831729508454e-06,""learning_rate"":0.1435020312772792,""max_bins"":220,""max_iter"":1027,""max_leaf_nodes"":18,""min_samples_leaf"":30,""random_state"":42,""validation_fraction"":0.1}",202,37,2.7431130243571986,10.086867309025092,3.175982888654328,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_009,"{""early_stopping"":true,""l2_regularization"":0.23752209354318654,""learning_rate"":0.06628940993899972,""max_bins"":234,""max_iter"":1675,""max_leaf_nodes"":186,""min_samples_leaf"":66,""random_state"":42,""validation_fraction"":0.1}",202,37,2.226679121719986,7.1828513485766265,2.6800842055011307,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_010,"{""early_stopping"":true,""l2_regularization"":0.45485644933825614,""learning_rate"":0.012379500967598597,""max_bins"":162,""max_iter"":551,""max_leaf_nodes"":221,""min_samples_leaf"":124,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_011,"{""early_stopping"":true,""l2_regularization"":2.809604057594625e-05,""learning_rate"":0.1834804776393074,""max_bins"":112,""max_iter"":1255,""max_leaf_nodes"":195,""min_samples_leaf"":16,""random_state"":42,""validation_fraction"":0.1}",202,37,2.548693182825866,8.740858165004498,2.9564942355777557,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_012,"{""early_stopping"":true,""l2_regularization"":0.05684168017312804,""learning_rate"":0.07211433686396251,""max_bins"":104,""max_iter"":1159,""max_leaf_nodes"":134,""min_samples_leaf"":200,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_013,"{""early_stopping"":true,""l2_regularization"":9.153298319149853e-05,""learning_rate"":0.08261721680632061,""max_bins"":252,""max_iter"":1246,""max_leaf_nodes"":105,""min_samples_leaf"":140,""random_state"":42,""validation_fraction"":0.1}",202,37,2.3617365984769307,7.75815928489462,2.7853472467350673,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_014,"{""early_stopping"":true,""l2_regularization"":2.5889996414626175,""learning_rate"":0.07236892282238062,""max_bins"":116,""max_iter"":481,""max_leaf_nodes"":207,""min_samples_leaf"":53,""random_state"":42,""validation_fraction"":0.1}",202,37,2.403609095733325,8.244857545505482,2.8713859973026064,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_015,"{""early_stopping"":true,""l2_regularization"":0.0008231519458295258,""learning_rate"":0.01245264629304581,""max_bins"":214,""max_iter"":1197,""max_leaf_nodes"":198,""min_samples_leaf"":52,""random_state"":42,""validation_fraction"":0.1}",202,37,2.7379146622715167,9.870044771861203,3.14166273999314,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,1,h5_cfg_016,"{""early_stopping"":true,""l2_regularization"":0.0027799924420607164,""learning_rate"":0.08425410397361352,""max_bins"":234,""max_iter"":1444,""max_leaf_nodes"":209,""min_samples_leaf"":32,""random_state"":42,""validation_fraction"":0.1}",202,37,2.8592160411595127,10.773330810202875,3.2822752490007407,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2021-08-23,2021-08-29,2021-10-04,False
5,2,h5_cfg_001,"{""early_stopping"":true,""l2_regularization"":0.005720299440369181,""learning_rate"":0.067493750465733,""max_bins"":150,""max_iter"":1159,""max_leaf_nodes"":110,""min_samples_leaf"":136,""random_state"":42,""validation_fraction"":0.1}",414,74,1.666233066173984,4.432218358784339,2.105283439060959,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_002,"{""early_stopping"":true,""l2_regularization"":7.0381490902767485,""learning_rate"":0.1485678187462243,""max_bins"":164,""max_iter"":611,""max_leaf_nodes"":19,""min_samples_leaf"":69,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6838546215721142,4.404126331285322,2.098601041476279,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_003,"{""early_stopping"":true,""l2_regularization"":15.846094959548436,""learning_rate"":0.01877415125396975,""max_bins"":123,""max_iter"":947,""max_leaf_nodes"":30,""min_samples_leaf"":197,""random_state"":42,""validation_fraction"":0.1}",414,74,1.5610483870967744,4.0593303423025,2.014777988340775,True,selected_min_inner_validation_MAE_with_tie_break_smallest_candidate_configuration_id,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_004,"{""early_stopping"":true,""l2_regularization"":0.00018774557137587038,""learning_rate"":0.03093888238508719,""max_bins"":230,""max_iter"":1582,""max_leaf_nodes"":64,""min_samples_leaf"":17,""random_state"":42,""validation_fraction"":0.1}",414,74,1.9034246275816322,5.692538230535988,2.385904069851927,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_005,"{""early_stopping"":true,""l2_regularization"":6.0529203434537664e-06,""learning_rate"":0.01523721028282661,""max_bins"":228,""max_iter"":937,""max_leaf_nodes"":164,""min_samples_leaf"":13,""random_state"":42,""validation_fraction"":0.1}",414,74,2.0907778909196715,6.502460561409569,2.5499922669313273,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_006,"{""early_stopping"":true,""l2_regularization"":27.29320077730134,""learning_rate"":0.07494829373205437,""max_bins"":126,""max_iter"":795,""max_leaf_nodes"":236,""min_samples_leaf"":76,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6464061174739861,4.191342734580117,2.047276907157436,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_007,"{""early_stopping"":true,""l2_regularization"":0.0006056643688749936,""learning_rate"":0.061923957775085504,""max_bins"":186,""max_iter"":1385,""max_leaf_nodes"":58,""min_samples_leaf"":110,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6213696553078771,4.128848038025533,2.0319567018087596,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_008,"{""early_stopping"":true,""l2_regularization"":3.7820831729508454e-06,""learning_rate"":0.1435020312772792,""max_bins"":220,""max_iter"":1027,""max_leaf_nodes"":18,""min_samples_leaf"":30,""random_state"":42,""validation_fraction"":0.1}",414,74,1.7546778893278914,4.921898852314963,2.2185352943586367,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_009,"{""early_stopping"":true,""l2_regularization"":0.23752209354318654,""learning_rate"":0.06628940993899972,""max_bins"":234,""max_iter"":1675,""max_leaf_nodes"":186,""min_samples_leaf"":66,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6232037774493002,4.265843202591572,2.065391779443206,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_010,"{""early_stopping"":true,""l2_regularization"":0.45485644933825614,""learning_rate"":0.012379500967598597,""max_bins"":162,""max_iter"":551,""max_leaf_nodes"":221,""min_samples_leaf"":124,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6418028395337623,4.360415353067167,2.08816075843484,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_011,"{""early_stopping"":true,""l2_regularization"":2.809604057594625e-05,""learning_rate"":0.1834804776393074,""max_bins"":112,""max_iter"":1255,""max_leaf_nodes"":195,""min_samples_leaf"":16,""random_state"":42,""validation_fraction"":0.1}",414,74,2.0685368485248334,6.493805280679649,2.548294582790547,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_012,"{""early_stopping"":true,""l2_regularization"":0.05684168017312804,""learning_rate"":0.07211433686396251,""max_bins"":104,""max_iter"":1159,""max_leaf_nodes"":134,""min_samples_leaf"":200,""random_state"":42,""validation_fraction"":0.1}",414,74,1.5610483870967744,4.0593303423025,2.014777988340775,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_013,"{""early_stopping"":true,""l2_regularization"":9.153298319149853e-05,""learning_rate"":0.08261721680632061,""max_bins"":252,""max_iter"":1246,""max_leaf_nodes"":105,""min_samples_leaf"":140,""random_state"":42,""validation_fraction"":0.1}",414,74,1.7387718506029233,4.594098066974928,2.1433847221100852,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_014,"{""early_stopping"":true,""l2_regularization"":2.5889996414626175,""learning_rate"":0.07236892282238062,""max_bins"":116,""max_iter"":481,""max_leaf_nodes"":207,""min_samples_leaf"":53,""random_state"":42,""validation_fraction"":0.1}",414,74,1.703926561400805,4.514454768759475,2.124724633631256,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_015,"{""early_stopping"":true,""l2_regularization"":0.0008231519458295258,""learning_rate"":0.01245264629304581,""max_bins"":214,""max_iter"":1197,""max_leaf_nodes"":198,""min_samples_leaf"":52,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6790057852195381,4.542001861708909,2.131197283619916,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,2,h5_cfg_016,"{""early_stopping"":true,""l2_regularization"":0.0027799924420607164,""learning_rate"":0.08425410397361352,""max_bins"":234,""max_iter"":1444,""max_leaf_nodes"":209,""min_samples_leaf"":32,""random_state"":42,""validation_fraction"":0.1}",414,74,1.6913523104874304,4.664676422747502,2.159786198388049,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-03-23,2022-03-29,2022-06-10,False
5,3,h5_cfg_001,"{""early_stopping"":true,""l2_regularization"":0.005720299440369181,""learning_rate"":0.067493750465733,""max_bins"":150,""max_iter"":1159,""max_leaf_nodes"":110,""min_samples_leaf"":136,""random_state"":42,""validation_fraction"":0.1}",625,112,1.7981367266556731,5.508330359850114,2.346983246606186,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_002,"{""early_stopping"":true,""l2_regularization"":7.0381490902767485,""learning_rate"":0.1485678187462243,""max_bins"":164,""max_iter"":611,""max_leaf_nodes"":19,""min_samples_leaf"":69,""random_state"":42,""validation_fraction"":0.1}",625,112,1.8440593136348347,5.852400893623142,2.4191735972482715,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_003,"{""early_stopping"":true,""l2_regularization"":15.846094959548436,""learning_rate"":0.01877415125396975,""max_bins"":123,""max_iter"":947,""max_leaf_nodes"":30,""min_samples_leaf"":197,""random_state"":42,""validation_fraction"":0.1}",625,112,1.6917025550104332,4.672891690443734,2.1616872323358285,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_004,"{""early_stopping"":true,""l2_regularization"":0.00018774557137587038,""learning_rate"":0.03093888238508719,""max_bins"":230,""max_iter"":1582,""max_leaf_nodes"":64,""min_samples_leaf"":17,""random_state"":42,""validation_fraction"":0.1}",625,112,1.6984118426034407,5.132634458063038,2.265531826760118,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_005,"{""early_stopping"":true,""l2_regularization"":6.0529203434537664e-06,""learning_rate"":0.01523721028282661,""max_bins"":228,""max_iter"":937,""max_leaf_nodes"":164,""min_samples_leaf"":13,""random_state"":42,""validation_fraction"":0.1}",625,112,1.8043010663309416,5.683383209826354,2.3839847335556397,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_006,"{""early_stopping"":true,""l2_regularization"":27.29320077730134,""learning_rate"":0.07494829373205437,""max_bins"":126,""max_iter"":795,""max_leaf_nodes"":236,""min_samples_leaf"":76,""random_state"":42,""validation_fraction"":0.1}",625,112,1.7677344585440449,5.505537174627151,2.3463881125310775,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_007,"{""early_stopping"":true,""l2_regularization"":0.0006056643688749936,""learning_rate"":0.061923957775085504,""max_bins"":186,""max_iter"":1385,""max_leaf_nodes"":58,""min_samples_leaf"":110,""random_state"":42,""validation_fraction"":0.1}",625,112,1.8183789499007883,5.817927675600731,2.4120380750727652,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_008,"{""early_stopping"":true,""l2_regularization"":3.7820831729508454e-06,""learning_rate"":0.1435020312772792,""max_bins"":220,""max_iter"":1027,""max_leaf_nodes"":18,""min_samples_leaf"":30,""random_state"":42,""validation_fraction"":0.1}",625,112,1.75951655588439,5.318866190971894,2.306266721559303,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_009,"{""early_stopping"":true,""l2_regularization"":0.23752209354318654,""learning_rate"":0.06628940993899972,""max_bins"":234,""max_iter"":1675,""max_leaf_nodes"":186,""min_samples_leaf"":66,""random_state"":42,""validation_fraction"":0.1}",625,112,1.8407772560077509,5.883497672075821,2.425592231203716,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_010,"{""early_stopping"":true,""l2_regularization"":0.45485644933825614,""learning_rate"":0.012379500967598597,""max_bins"":162,""max_iter"":551,""max_leaf_nodes"":221,""min_samples_leaf"":124,""random_state"":42,""validation_fraction"":0.1}",625,112,1.7745456444000667,5.3687023998227,2.3170460504320367,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
5,3,h5_cfg_011,"{""early_stopping"":true,""l2_regularization"":2.809604057594625e-05,""learning_rate"":0.1834804776393074,""max_bins"":112,""max_iter"":1255,""max_leaf_nodes"":195,""min_samples_leaf"":16,""random_state"":42,""validation_fraction"":0.1}",625,112,1.8459157085278455,5.751155155663255,2.39815661616652,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-02-03,2022-10-20,2022-10-26,2023-02-14,False
