horizon,outer_fold,N_fold,nominal_budget_r,k_fold,realized_fold_alarm_fraction,pooled_N,pooled_K_total,realized_pooled_alarm_fraction,budget_application_rule,ceiling_rule,dataset_sha256,split_sha256,run_id
5,1,249,0.05,13,0.05220883534136546,747,39,0.05220883534136546,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
5,1,249,0.1,25,0.10040160642570281,747,75,0.10040160642570281,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
5,2,249,0.05,13,0.05220883534136546,747,39,0.05220883534136546,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
5,2,249,0.1,25,0.10040160642570281,747,75,0.10040160642570281,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
5,3,249,0.05,13,0.05220883534136546,747,39,0.05220883534136546,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
5,3,249,0.1,25,0.10040160642570281,747,75,0.10040160642570281,ceil_budget_separately_within_each_outer_test_fold,k_fold = ceil(nominal_budget_r * N_fold),6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,retrospective_h5_alarm_budget_1a7fa526c263_6ed147cd_f83baf57
