horizon,model,outer_fold,metric,source_value,recomputed_value,absolute_delta,tolerance,pass,aggregation_method,MASE_method,source_file,source_checksum
1,HGBR,1,MASE,1.3833665412240288,1.3833665412240286,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,1,MSE,4.153340536464164,4.153340536464164,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,1,RMSE,2.0379746162462777,2.0379746162462777,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,2,MAE,1.512776370244127,1.5127763702441268,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,2,MASE,1.2108145379250794,1.2108145379250794,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,2,MSE,3.682705506735302,3.6827055067353025,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,2,RMSE,1.9190376512031495,1.91903765120315,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,3,MAE,1.8767246063948548,1.8767246063948546,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,3,MASE,1.4009259220871664,1.4009259220871666,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,3,MSE,5.217485670033565,5.217485670033565,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,3,RMSE,2.2841816193187365,2.2841816193187365,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_by_fold.csv,0abb3b0c65c6f4c1142694fb54f68cd21ee5734fdaf216c1de8dbed3d2f4ca87
1,HGBR,pooled,MAE,1.6649183736062991,1.6649183736062991,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_pooled.csv,2a414b325fd156e170d40d1c0504dd3b7926010a369d11bea1fb9b670f8bbde7
1,HGBR,pooled,MASE,1.331702333745425,1.3317023337454248,2.220446049250313e-16,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_pooled.csv,2a414b325fd156e170d40d1c0504dd3b7926010a369d11bea1fb9b670f8bbde7
1,HGBR,pooled,MSE,4.351177237744344,4.351177237744344,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_pooled.csv,2a414b325fd156e170d40d1c0504dd3b7926010a369d11bea1fb9b670f8bbde7
1,HGBR,pooled,RMSE,2.08594756351744,2.08594756351744,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/hgbr/hgbr_metrics_pooled.csv,2a414b325fd156e170d40d1c0504dd3b7926010a369d11bea1fb9b670f8bbde7
1,Persistence,1,MAE,1.33248031496063,1.3324803149606301,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,1,MASE,1.148297103757294,1.148297103757294,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,1,MASE_denom_train_only,1.160396825396825,1.1603968253968253,2.220446049250313e-16,1e-12,True,fold_level_train_denominator,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,1,MSE,3.1537799212598423,3.1537799212598423,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,1,RMSE,1.7758884878448429,1.7758884878448429,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,2,MAE,1.5222047244094488,1.5222047244094488,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,2,MASE,1.2183609198732823,1.2183609198732823,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,2,MASE_denom_train_only,1.2493873517786562,1.2493873517786562,0.0,1e-12,True,fold_level_train_denominator,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,2,MSE,3.88526062992126,3.88526062992126,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,2,RMSE,1.9711064481456249,1.9711064481456246,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,3,MAE,1.7834742052755908,1.7834742052755908,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,3,MASE,1.3313169321864298,1.3313169321864295,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,3,MASE_denom_train_only,1.3396315789473685,1.3396315789473685,0.0,1e-12,True,fold_level_train_denominator,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,3,MSE,5.695209016453297,5.695209016453297,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,3,RMSE,2.386463705245336,2.386463705245336,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
1,Persistence,pooled,MAE,1.5460530815485565,1.5460530815485565,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
1,Persistence,pooled,MASE,1.2326583186056683,1.2326583186056685,2.220446049250313e-16,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
1,Persistence,pooled,MSE,4.244749855878133,4.244749855878133,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
1,Persistence,pooled,RMSE,2.0602790723293127,2.0602790723293127,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
1,Ridge,1,MAE,1.5860623448409408,1.5860623448409408,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,1,MASE,1.3668275444753315,1.366827544475332,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,1,MSE,3.935423384758464,3.9354233847584643,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,1,RMSE,1.9837901564324956,1.9837901564324953,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,2,MAE,1.3593775618568986,1.3593775618568986,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,2,MASE,1.088035314935454,1.0880353149354545,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,2,MSE,3.072284891843872,3.0722848918438723,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,2,RMSE,1.752793453845567,1.7527934538455672,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,3,MAE,1.730585354266177,1.7305853542661773,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,3,MASE,1.2918367857035502,1.2918367857035504,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,3,MSE,4.495716788097222,4.495716788097222,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,3,RMSE,2.12031054048628,2.12031054048628,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
1,Ridge,pooled,MAE,1.5586750869880055,1.558675086988006,4.440892098500626e-16,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
1,Ridge,pooled,MASE,1.248899881704779,1.248899881704779,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
1,Ridge,pooled,MSE,3.83447502156652,3.83447502156652,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
1,Ridge,pooled,RMSE,1.958181559908713,1.958181559908713,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
