horizon,model,outer_fold,metric,source_value,recomputed_value,absolute_delta,tolerance,pass,aggregation_method,MASE_method,source_file,source_checksum
3,Persistence,3,MASE_denom_train_only,1.3437852348993289,1.3437852348993289,0.0,1e-12,True,fold_level_train_denominator,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
3,Persistence,3,MSE,8.728500377097209,8.728500377097209,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
3,Persistence,3,RMSE,2.954403556912496,2.9544035569124962,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_by_fold.csv,6c716094f371283a2f9b77701b1e60db738e54e4bbc188d99976cc2d10c7dcb1
3,Persistence,pooled,MAE,2.025676317670683,2.025676317670683,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
3,Persistence,pooled,MASE,1.6150044626281836,1.6150044626281836,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
3,Persistence,pooled,MSE,6.752268131053822,6.752268131053822,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
3,Persistence,pooled,RMSE,2.598512676716014,2.598512676716014,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/persistence/persistence_metrics_pooled.csv,72ced96eaab2effa6614105eb79ac2dc0e64b466a41eb6babdc68a0e90a26dcf
3,Ridge,1,MAE,2.0307162204936144,2.0307162204936144,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,1,MASE,1.760262874283691,1.7602628742836908,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,1,MSE,6.176591976752551,6.176591976752551,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,1,RMSE,2.485275030404593,2.485275030404593,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,2,MAE,1.4547782439198813,1.4547782439198813,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,2,MASE,1.1564363234993729,1.1564363234993726,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,2,MSE,3.565317988844116,3.5653179888441158,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,2,RMSE,1.888204964733468,1.8882049647334676,4.440892098500626e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,3,MAE,1.9070178990215396,1.9070178990215394,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,3,MASE,1.4191388981478628,1.4191388981478625,2.220446049250313e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,3,MSE,5.511287969923625,5.511287969923624,8.881784197001252e-16,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,3,RMSE,2.3476132496481665,2.3476132496481665,0.0,1e-12,True,fold_level_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_by_fold.csv,ef93864fc755300d9c988c167361a8ddde6b6f08c5072486a229052caba1d8cd
3,Ridge,pooled,MAE,1.7975041211450118,1.7975041211450118,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
3,Ridge,pooled,MASE,1.4452793653103089,1.4452793653103087,2.220446049250313e-16,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
3,Ridge,pooled,MSE,5.084399311840097,5.084399311840097,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
3,Ridge,pooled,RMSE,2.2548612622155044,2.2548612622155044,0.0,1e-12,True,pooled_rows_direct,mean_absolute_scaled_error_over_pooled_rows_using_fold_local_train_denominator,revision_2026/04_controlled_reruns/ridge/ridge_metrics_pooled.csv,fce9723255d985f8fc6540cb2a093c1c288236ec1270728f5bcf432a02c46194
