policy_type,policy_display_name,horizon_days,threshold_mg_L,nominal_budget_fraction,outer_fold_or_pooled,model,startup_dates,eligible_dates,event_count_eligible,candidate_alarms,issued_alarms,suppressed_candidates,unused_capacity,maximum_integer_capacity,realized_alarm_fraction,true_positives,false_positives,false_negatives,recall,precision,miss_rate,false_alarm_rate,cutoff_information_scope,quota_rule,causal,hard_prefix_capacity_enforced,prospective_field_validation,source_package,source_file,source_sha256
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.1,1,ElasticNet,30,219,28,0,0,0,,22,0.0,0,0,28,0.0,,1.0,0.0,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.05,1,ElasticNet,30,219,13,0,0,0,,11,0.0,0,0,13,0.0,,1.0,0.0,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.1,1,ElasticNet,30,219,13,0,0,0,,22,0.0,0,0,13,0.0,,1.0,0.0,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.05,2,ElasticNet,30,219,20,38,11,27,,11,0.0502283105022831,2,9,18,0.1,0.1818181818181818,0.9,0.0452261306532663,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.1,2,ElasticNet,30,219,20,65,22,43,,22,0.1004566210045662,3,19,17,0.15,0.1363636363636363,0.85,0.0954773869346733,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.05,2,ElasticNet,30,219,7,38,11,27,,11,0.0502283105022831,1,10,6,0.1428571428571428,0.0909090909090909,0.8571428571428571,0.0471698113207547,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.1,2,ElasticNet,30,219,7,65,22,43,,22,0.1004566210045662,1,21,6,0.1428571428571428,0.0454545454545454,0.8571428571428571,0.0990566037735849,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.05,2,ElasticNet,30,219,1,38,11,27,,11,0.0502283105022831,1,10,0,1.0,0.0909090909090909,0.0,0.0458715596330275,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.1,2,ElasticNet,30,219,1,65,22,43,,22,0.1004566210045662,1,21,0,1.0,0.0454545454545454,0.0,0.0963302752293578,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.05,3,ElasticNet,30,219,49,33,11,22,,11,0.0502283105022831,2,9,47,0.0408163265306122,0.1818181818181818,0.9591836734693876,0.0529411764705882,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
