horizon,outer_fold,feature_date,target_date,y_true,event_tau15,event_tau16,event_tau17,threshold,policy_name,submitted_alias,score_context,hybrid_score,bcr_tcn_raw_score,bcr_tcn_rank_score,elasticnet_raw_score,elasticnet_rank_score,persistence_raw_score,persistence_rank_score,hgbr_raw_score,hgbr_rank_score,bcr_tcn_weight,elasticnet_weight,persistence_weight,hgbr_weight,component_weight_summary,rank_population,rank_tie_method,rank_denominator,validation_outcomes_used,outer_test_outcomes_used_for_weight_selection,y_true_used_for_score_construction,event_labels_used_for_score_construction,dataset_sha256,split_sha256,canonical_assembly_id,run_id,git_commit
5,1,2021-10-10,2021-10-15,15.1,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.3059475806451613,0.407137930393219,0.024193548387096774,12.731271446072956,0.6935483870967742,13.13,0.48185483870967744,13.357181964545834,0.8266129032258065,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-11,2021-10-16,11.35,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4092741935483871,0.4349258542060852,0.0967741935483871,12.779428402631051,0.717741935483871,14.65,0.7258064516129032,13.425617795977894,0.8346774193548387,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-12,2021-10-17,11.58,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4027217741935484,0.4447689652442932,0.18951612903225806,13.20922839484764,0.8467741935483871,12.77,0.3850806451612903,13.56120330906492,0.8467741935483871,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-13,2021-10-18,13.26,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4642137096774194,0.4465729594230652,0.1975806451612903,12.966960549173145,0.7943548387096774,14.23,0.6673387096774194,13.79217292177266,0.9032258064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-14,2021-10-19,14.13,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.498991935483871,0.433469295501709,0.08870967741935484,13.434283442535373,0.8830645161290323,16.94,0.9354838709677419,14.23790857901838,0.9919354838709677,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-15,2021-10-20,17.01,1,1,1,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.5756048387096774,0.4603118002414703,0.2903225806451613,13.958353634509916,0.9516129032258065,15.1,0.7701612903225806,14.101921131851071,0.9879032258064516,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-16,2021-10-21,14.11,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.40524193548387094,0.4598873853683471,0.28225806451612906,13.469117244486904,0.8911290322580645,11.35,0.16532258064516128,13.80877768802278,0.907258064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-17,2021-10-22,13.32,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4334677419354839,0.4655065238475799,0.3467741935483871,13.21120285235106,0.8508064516129032,11.58,0.18951612903225806,13.862526860630878,0.9153225806451613,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-18,2021-10-23,14.24,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4979838709677419,0.4674339890480041,0.3548387096774194,12.867857614450417,0.7620967741935484,13.26,0.5201612903225806,13.808888371661611,0.9112903225806451,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-19,2021-10-24,15.48,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.5856854838709677,0.4705599248409271,0.3951612903225806,13.562745188445236,0.8991935483870968,14.13,0.6532258064516129,13.712785296597328,0.8870967741935484,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-20,2021-10-25,19.6,1,1,1,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.5735887096774194,0.4494729042053222,0.21370967741935484,13.745843054427224,0.9233870967741935,17.01,0.9435483870967742,13.783218429440284,0.8971774193548387,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-21,2021-10-26,15.56,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.6108870967741935,0.4740606844425201,0.4274193548387097,13.841754165087792,0.9395161290322581,14.11,0.6491935483870968,13.867345113495704,0.9193548387096774,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-22,2021-10-27,13.31,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4369959677419355,0.44276162981987,0.17338709677419356,13.391424983821327,0.8709677419354839,13.32,0.530241935483871,13.712174313106674,0.8830645161290323,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-23,2021-10-28,15.19,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.44506048387096775,0.4359829425811767,0.12096774193548387,13.325944543722398,0.8629032258064516,14.24,0.6754032258064516,13.868483615810565,0.9233870967741935,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-24,2021-10-29,17.0,1,1,1,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4692540322580645,0.4288327693939209,0.06451612903225806,13.793605613484882,0.9274193548387096,15.48,0.8205645161290323,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-25,2021-10-30,15.17,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.498991935483871,0.4000299572944641,0.008064516129032258,14.57100905378372,0.9798387096774194,19.6,1.0,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-26,2021-10-31,14.34,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4808467741935484,0.4286383986473083,0.06048387096774194,14.553439375329788,0.9758064516129032,15.56,0.8266129032258065,13.594523525203996,0.8709677419354839,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-27,2021-11-01,15.41,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.38810483870967744,0.4060676991939544,0.020161290322580645,14.576003407305318,0.9879032258064516,13.31,0.5241935483870968,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-28,2021-11-02,15.17,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.44254032258064513,0.3856854736804962,0.0,14.57175291794878,0.9838709677419355,15.19,0.7862903225806451,14.00704964994947,0.9495967741935484,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-29,2021-11-03,13.4,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.5050403225806451,0.4186426699161529,0.04435483870967742,14.659145214250008,0.9919354838709677,17.0,0.9395161290322581,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-30,2021-11-04,15.12,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.49143145161290325,0.4340416193008423,0.09274193548387097,15.058829739053518,1.0,15.17,0.780241935483871,13.887666969032288,0.9294354838709677,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-10-31,2021-11-05,12.8,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.46068548387096775,0.4331150949001312,0.08064516129032258,14.833138251681534,0.9959677419354839,14.34,0.6854838709677419,13.887666969032288,0.9294354838709677,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-01,2021-11-06,12.34,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.4546370967741936,0.4054671227931976,0.016129032258064516,14.497399339733755,0.9717741935483871,15.41,0.8145161290322581,14.002271305673151,0.9395161290322581,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-02,2021-11-07,13.03,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.46118951612903225,0.4245929419994354,0.05241935483870968,14.06567860661008,0.9596774193548387,15.17,0.780241935483871,14.002271305673151,0.9395161290322581,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-03,2021-11-08,13.2,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.45060483870967744,0.4413093626499176,0.1532258064516129,13.89496708359662,0.9475806451612904,13.4,0.5483870967741935,14.002271305673151,0.9395161290322581,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-04,2021-11-09,14.39,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.43951612903225806,0.4180409610271454,0.04032258064516129,13.579332742213962,0.9032258064516129,15.12,0.7741935483870968,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-05,2021-11-10,11.54,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.40776209677419356,0.4440388083457947,0.1814516129032258,13.385577702903756,0.8669354838709677,12.8,0.4012096774193548,13.594523525203996,0.8709677419354839,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-06,2021-11-11,12.82,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.31048387096774194,0.429312527179718,0.06854838709677419,12.95527046037227,0.7903225806451613,12.34,0.31451612903225806,13.439352724814963,0.8387096774193549,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-07,2021-11-12,13.54,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.3316532258064516,0.4244689345359802,0.04838709677419355,12.917002948692582,0.7782258064516129,13.03,0.45161290322580644,13.74910093489338,0.8911290322580645,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-08,2021-11-13,13.92,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.3876008064516129,0.4358691573143005,0.11693548387096774,13.022245844093636,0.8104838709677419,13.2,0.5060483870967742,14.023654416199593,0.969758064516129,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-09,2021-11-14,15.8,1,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.48538306451612906,0.4446250796318054,0.18548387096774194,13.396643456563234,0.875,14.39,0.6955645161290323,13.594523525203996,0.8709677419354839,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-10,2021-11-15,14.69,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.36189516129032256,0.4429155588150024,0.1774193548387097,13.631377589659047,0.9112903225806451,11.54,0.1814516129032258,13.52409039236104,0.842741935483871,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
5,1,2021-11-11,2021-11-16,12.83,0,0,0,15,HybridRank_fixed_documented,hybrid_paper_fixed,retrospective_offline_only,0.3951612903225806,0.4368358552455902,0.13306451612903225,13.610297668871434,0.907258064516129,12.82,0.40725806451612906,14.254624028907331,0.9959677419354839,0.5,0.25,0.25,0.0,BCR-TCN v1.1=0.50|ElasticNet=0.25|Persistence=0.25|HGBR=0.00,within_outer_test_fold,average,N_minus_1,False,False,False,False,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,canonical_h5_cross_model_6ed147cd_f83baf57_596f1d05ff47,fixed_hybridrank_h5_ea738f9bca32_6ed147cd_f83baf57,ea738f9bca32b3bf5648a860c35cd84fbe4e205b
